 -0.435988889   33.967427778  ALKON ENRT HK 4543831
  7.669641667   45.764002778  ALKOS ENRT HA 2105426
 25.472888889   34.121055556  ALKUN ENRT HE 5906519
  9.562500000   24.747500000  ALMAM ENRT HS 2105426
 27.023119444   34.230255556  ALMOD ENRT HE 5916247
  8.918611111   44.217222222  ALNAB ENRT HC 2118994
 30.900555556   29.716944444  ALPAM ENRT HE 2105426
 29.398611111   31.303055556  ALPID ENRT HE 2105426
 17.191944444   32.141944444  ALPOX ENRT HS 4478290
-10.000000000   56.372505556  ALRAN ENRT FS 2118994
 13.663333333   36.228333333  ALRAP ENRT HS 4543831
 -4.216788889   47.964050000  ALRUS ENRT FS 2105426
 -1.451227778   30.744513889  ALSAR ENRT HR 5920067
 13.412833333   25.060541667  ALSUG ENRT HS 2115139
 26.600555556   29.771666667  ALTAT ENRT HE 2105426
 -1.002655556   31.249527778  ALTIN ENRT HT 5920067
 30.564722222   31.272777778  ALTOX ENRT HE 5906514
-20.132805556   55.519444444  ALUNA ENRT FM 2105426
 16.102500000   28.034166667  ALVOR ENRT HS 2105426
 29.016527778  -13.084583333  AMAPI ENRT GC 5906514
  5.310000000   35.023333333  AMATO ENRT HS 2118994
-10.000000000   55.648658333  AMBAN ENRT FS 2118994
-17.377500000   55.500000000  AMBOD ENRT FM 5920067
  0.883333333   18.366666667  AMBUD ENRT FZ 2118994
 20.916666667  -18.000000000  AMDIB ENRT GC 2105426
 19.056666667   14.785277778  AMDIR ENRT DR 2105426
 14.353333333  -26.358333333  AMDOL ENRT GV 2117463
 -1.430000000   24.396666667  AMGES ENRT FZ 2105426
 -4.041744444   38.293333333  AMGID ENRT HT 2118999
  7.741666667   10.383333333  AMGIS ENRT DN 2105431
 34.871666667   10.451111111  AMINA ENRT DT 4478290
 34.800000000    6.983888889  AMIRA ENRT DA 2118979
 14.875833333   -5.222777778  AMKAL ENRT GA 2105426
 33.927897222   -5.259536111  AMKAS ENRT GM 2115154
  9.951666667  -11.400000000  AMKAX ENRT GF 2105426
 13.763333333  -10.171666667  AMLAN ENRT GA 2118994
 -1.900000000   17.036666667  AMLOD ENRT FZ 2105411
 29.816666667  -10.022500000  AMLOK ENRT GM 2118994
  6.182222222   16.656666667  AMLOS ENRT FE 2105411
  4.000000000    3.833333333  AMPAN ENRT DG 2117463
  6.666666667   -7.816666667  AMPAS ENRT DI 2118979
  5.255000000   26.120000000  AMPER ENRT FZ 2118994
  8.165833333   55.000000000  AMPEX ENRT HC 2105426
  3.150277778   14.170555556  AMPIL ENRT FK 2105411
  9.193361111  -13.443000000  AMPOT ENRT GU 4530258
  2.913333333    1.311666667  AMPOX ENRT DG 2115154
 -6.715936111   39.945533333  AMRES ENRT HT 2105431
 -6.445141667   42.457319444  AMRIK ENRT HT 2105431
 14.982722222  -17.325583333  AMROD ENRT GO 4530258
 -9.197544444   24.341388889  AMROV ENRT FZ 2105411
 -6.221833333   43.993508333  AMSAD ENRT HT 2118999
  9.000000000   -2.664166667  AMSAT ENRT DI 2118994
 22.000000000   -6.117222222  AMSEN ENRT GA 2105426
 -1.216944444   16.848333333  AMSIK ENRT FZ 2118999
  8.768027778    0.783200000  AMSIL ENRT DX 2105411
  6.578333333    1.115000000  AMSOM ENRT DX 5920082
 -5.390000000   18.016666667  AMSUX ENRT FZ 2105411
 11.261722222    7.935944444  AMTAB ENRT DN 4478290
 14.736111111  -10.998055556  AMTAK ENRT GA 2105411
 34.000000000   21.938333333  AMTAR ENRT HL 2105431
 -5.088133333   34.921969444  AMTAS ENRT HT 2105411
 20.083333333    2.366666667  AMTES ENRT DA 2118994
 -4.172647222   35.484041667  AMTOM ENRT HT 2105411
 12.711666667   36.725000000  AMUDO ENRT HA 5906519
 33.478333333   12.631666667  AMWAJ ENRT HL 2105431
-13.713055556   48.006111111  ANDIL ENRT FM 2105431
-22.455925000   16.993305556  ANGOS ENRT FY 2115159
 30.516666667   21.083333333  ANHAR ENRT HL 5920067
 32.975833333    1.500000000  ANIEB ENRT DA 2105426
  4.819166667   17.474722222  ANIPA ENRT FE 2105431
-12.240000000   16.271666667  ANIPO ENRT FN 2105431
 11.005555556   -5.373888889  ANIXA ENRT DF 4543826
-26.505591667   27.127405556  ANIXU ENRT FA 2105431
-12.132027778   44.428586111  ANJON ENRT FM 4530258
-10.000000000   50.578333333  ANKOR ENRT FM 2118999
 -7.955186111   24.026591667  ANOTO ENRT FZ 2105411
-10.516666667   12.123333333  ANSUS ENRT FN 2105431
-24.828333333   32.979444444  ANSUT ENRT FQ 2105411
-23.769891667   14.906138889  ANSUX ENRT FY 2118999
 33.800000000   28.266666667  ANTAR ENRT HE 2118979
-23.604722222   36.813888889  ANTAT ENRT FQ 2118999
  3.996977778   35.367500000  ANTAX ENRT HK 2118979
-24.646666667   33.288333333  ANTEM ENRT FQ 5920082
-24.000000000   13.601111111  ANTEP ENRT FY 2105431
-36.850000000   10.000000000  ANTES ENRT FA 2105431
-28.506322222   16.805569444  ANTIL ENRT FA 2105431
-21.241777778   55.203944444  ANTIR ENRT FM 5917010
 -4.198580556   46.898027778  ANTIS ENRT FS 2105411
-22.019161111   28.367769444  ANTOG ENRT FB 2105411
-19.830916667   53.095083333  ANTOL ENRT FM 5920082
-29.833333333   15.000000000  ANTOM ENRT FA 2117458
-11.500000000   33.641666667  ANTOP ENRT FW 4478290
-23.079041667   20.000000000  ANTOR ENRT FY 2118994
 -7.654722222   15.767500000  ANTUX ENRT FN 2105431
 -6.000000000   16.333333333  ANUBI ENRT FZ 2118994
  5.156600000   24.457427778  ANUKI ENRT FE 2105431
  7.849725000   -2.801227778  ANUVO ENRT DG 2118999
-17.391666667   15.822786111  ANVAG ENRT FY 4478275
-25.672419444   31.997286111  ANVAK ENRT FA 2118979
-28.002500000   14.562347222  ANVAR ENRT FA 2105431
-31.160963889   33.109619444  ANVED ENRT FA 2117463
 -3.187458333   44.000000000  ANVET ENRT FS 2118994
  8.310000000   35.458333333  ANVEX ENRT HA 2105411
-24.666666667   30.383333333  ANVIT ENRT FA 2105426
-19.393333333   35.020000000  ANVIV ENRT FQ 4464727
 -1.497772222   36.285380556  ANVIV ENRT HK 2105431
 -1.743947222   53.560097222  ANVIX ENRT FS 2118979
-18.097500000   54.159444444  ANVOR ENRT FM 2105411
-19.966666667   35.270000000  ANVOV ENRT FQ 2115154
 -2.726036111   36.162813889  ANVOX ENRT HT 2105431
-15.470000000   30.735000000  ANVUS ENRT FQ 2105426
-14.590000000   29.428333333  AOKDR ENRT FL 2105426
 25.000000000  -19.504638889  APASO ENRT GC 2118979
-26.550983333   29.047955556  APDAK ENRT FA 4464727
 12.263091667   38.087936111  APDAN ENRT HA 2118994
-14.033333333   22.000000000  APDAR ENRT FN 2118994
-15.025000000   28.695000000  APDEL ENRT FL 4464727
-23.652394444   17.209650000  APDEM ENRT FY 2105431
-25.251666667   32.469444444  APDOB ENRT FQ 2105411
-30.089702778   30.003538889  APDOG ENRT FA 2105426
-19.996327778   25.347413889  APDOR ENRT FB 2105431
 -1.537052778   34.567111111  APDOT ENRT HT 2105431
-24.705222222   19.999772222  APDOV ENRT FB 2118999
-28.322125000   25.386888889  APDUR ENRT FA 2105426
 16.250000000    2.272222222  APERO ENRT GA 2118994
-13.340277778   12.494722222  APGAL ENRT FN 2105431
-28.286519444   31.329683333  APGAP ENRT FA 2118994
-26.550250000   15.833527778  APGAS ENRT FY 2105431
-21.951383333   14.298638889  APGEK ENRT FY 2105431
-11.094875000   31.783283333  APGEL ENRT FL 2105426
 -0.580736111   36.376847222  APGEP ENRT HK 2105431
-23.576500000   18.169047222  APGIB ENRT FY 2105431
-19.498055556   31.373611111  APGID ENRT FV 2105426
-13.820000000   30.471666667  APGIK ENRT FL 2105426
-17.236666667   25.186666667  APGIS ENRT FL 4464727
 11.261666667  -24.473333333  APIGU ENRT GO 2115159
  8.568333333    9.728333333  APIRO ENRT DN 2105411
 -4.675833333   12.772500000  APIVA ENRT FN 2105426
 -0.189161111   46.242594444  APKAK ENRT FS 2118994
-20.757419444   21.636319444  APKAN ENRT FB 2105431
-33.988591667   20.692119444  APKAP ENRT FA 2105431
-18.645597222   16.214161111  APKAS ENRT FY 2105431
-11.667777778   13.365277778  APKAT ENRT FN 2105431
-30.527547222   20.170922222  APKEK ENRT FA 2118999
-28.200000000    0.000000000  APKID ENRT FA 2105426
-28.330427778   30.575877778  APKIK ENRT FA 2118999
-17.720583333   25.642083333  APKIM ENRT FL 5917015
-34.083511111   17.016477778  APKIN ENRT FA 2105431
  7.725000000   36.435750000  APKOD ENRT HA 2105426
 -7.300000000   18.146388889  APKOK ENRT FN 2105426
 -9.487747222   33.312088889  APKOL ENRT HT 4543811
-18.337611111   55.397166667  APKOT ENRT FM 2118994
-25.375166667   25.182016667  APKOV ENRT FB 2105431
-15.318333333   28.206666667  APKOX ENRT FL 4530263
-14.416666667   22.316666667  APKUS ENRT FL 2105411
-25.028333333   33.798333333  APLAP ENRT FQ 5920082
-25.111388889   36.543055556  APLAR ENRT FQ 2118979
-18.486138889   54.731250000  APLEM ENRT FM 2118979
-30.760769444   22.022166667  APLEN ENRT FA 2118999
 -1.948963889   30.363083333  APLEX ENRT HR 4530258
-31.488102778   29.386875000  APLIP ENRT FA 2118999
-18.213888889   31.724722222  APLIS ENRT FV 2105411
 -1.501763889   34.921055556  APLOG ENRT HK 5920087
-28.870277778   34.425555556  APLUK ENRT FA 2117458
-13.140000000   30.355000000  APLUX ENRT FL 2105426
-14.483333333   30.416666667  APMAB ENRT FL 2115154
-17.586666667   25.623333333  APMAG ENRT FL 4464727
-28.480488889   25.532002778  APMAK ENRT FA 2105426
-28.789938889   30.949897222  APMAT ENRT FA 4543811
-20.383333333   34.943333333  APMAV ENRT FQ 2115154
 -0.521147222   35.507455556  APMES ENRT HK 4530258
-23.708008333   26.446030556  APMET ENRT FB 2105431
-20.210208333   21.163525000  APMEX ENRT FB 2105431
-28.010680556   25.857791667  APMIN ENRT FA 2105431
  0.499166667   45.382222222  APMIR ENRT HC 2105411
-17.615000000   26.030000000  APMIT ENRT FL 4464727
  8.626388889   49.302222222  APMOL ENRT HC 2105411
-20.181666667   34.721666667  APMUD ENRT FQ 4464727
-31.296494444   28.121830556  APMUL ENRT FA 2105431
-24.576552778   29.523469444  APMUX ENRT FA 2105431
 -1.002666667   32.555950000  APNAD ENRT HT 5920082
  1.084166667   45.689444444  APNAK ENRT HC 2118979
 -1.902680556   29.941302778  APNER ENRT HR 4530258
 -8.045833333   15.810000000  APNET ENRT FN 2105431
-21.309722222   27.894722222  APNEX ENRT FB 2118999
  1.995538889   40.985930556  APNEX ENRT HK 4543826
-22.020000000   17.413333333  APNIN ENRT FY 2105431
-12.408611111   39.264166667  APNIV ENRT FQ 2105426
-14.681666667   28.355000000  APNOK ENRT FL 4464727
 -4.324008333   34.891336111  APNOL ENRT HT 2105426
 -1.517222222   36.826944444  APNOM ENRT HK 5906519
-26.760516667   30.781330556  APNON ENRT FA 2118999
-21.122402778   21.953747222  APNOP ENRT FB 2105431
 -9.970555556    1.916388889  APNUK ENRT FN 2115157
 -7.255822222   23.850252778  APOSO ENRT FZ 2105411
 12.330000000  -29.888333333  APOXA ENRT GO 2115159
  0.241666667   29.425000000  APOXO ENRT FZ 2105426
  2.146111111   46.282500000  APRAM ENRT HC 2118979
-15.560000000   28.181666667  APRAS ENRT FL 5906519
-15.840555556   -5.000000000  APRAS ENRT FN 2105426
-28.008797222   26.418922222  APRAX ENRT FA 2105431
-15.233333333   28.668333333  APREG ENRT FL 5906519
-20.895000000   19.703333333  APRET ENRT FY 2105431
-20.417608333   27.033011111  APREV ENRT FB 2118979
-19.695036111   26.234497222  APRIB ENRT FB 2105431
-10.091666667   16.033333333  APRIG ENRT FN 2105411
  2.888333333  -10.333050000  APROM ENRT GO 2117463
  9.610194444    9.370972222  APSAL ENRT DN 2105426
 14.256666667   13.032777778  APTEX ENRT DR 2105426
  9.481111111    3.512222222  APTOR ENRT DN 2105411
  7.040000000   15.762777778  APTOS ENRT FE 2105411
  2.989866667   -3.000000000  APUMI ENRT DG 2118999
 12.480000000    6.903333333  APVUR ENRT DN 2105411
  4.507222222   -3.000000000  ARABA ENRT DG 2118999
 28.432527778  -17.452333333  ARACO ENRT GC 5917010
 30.776666667   21.563333333  ARADA ENRT HL 5920082
  9.816111111  -35.908333333  ARAGO ENRT GO 2117463
 -5.301944444   10.732500000  ARAKI ENRT FN 2118994
  1.800555556   10.277500000  ARASI ENRT FG 4530243
 10.090894444  -10.737677778  ARBAL ENRT GU 2105426
 13.231944444   20.961111111  ARBEG ENRT FT 2105411
 16.438611111  -16.361111111  ARBEN ENRT GQ 4543826
 33.475000000    9.832194444  ARBES ENRT DT 4478290
 13.214722222   -1.185833333  ARBUT ENRT DF 2105426
 20.500000000  -13.066666667  ARDAR ENRT GQ 4530258
  4.121666667    7.871666667  ARDEX ENRT DN 2118979
 -2.951019444   36.554219444  AREGI ENRT HT 2105431
  6.384166667   13.718888889  AREKA ENRT FK 2105431
 -5.396755556   35.920588889  AREKA ENRT HT 2105411
  7.243436111   -9.382238889  AREMA ENRT GL 2105431
 -2.470275000   36.675486111  AREMA ENRT HT 2118999
 25.728083333  -14.358583333  ARENA ENRT GM 2105411
 -4.526061111   35.276152778  ARETO ENRT HT 2105411
 30.349444444   -9.777222222  ARGAB ENRT GM 4464722
-10.131666667   13.623333333  ARGOL ENRT FN 5906499
 33.889444444   -1.626944444  ARIAM ENRT DA 2118999
 -5.660950000   35.846961111  ARIDO ENRT HT 2105431
